JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2438329.7,10.5,,,Vis.,PLE,,,,,,,,V,,,,R AND,,STD,,,,
2438331.5,10.9,,,Vis.,TIN,,,,,,,,V,,,,R AND,,STD,,,,
2438336.7,11.0,,,Vis.,MJ,,,,,,,,V,,,,R AND,,STD,,,,
2438336.9,11.0,,,Vis.,LTJ,,,,,,,,V,,,,R AND,,STD,,,,
2438337.5,11.5,,,Vis.,ST,,,,,,,,V,,,,R AND,,STD,,,,
2438338.6,11.4,,,Vis.,HTI,,,,,,,,V,,,,R AND,,STD,,,,
2438338.6,11.4,,,Vis.,WTF,,,,,,,,V,,,,R AND,,STD,,,,
2438338.7,11.7,,,Vis.,LW,,,,,,,,V,,,,R AND,,STD,,,,
2438339.6,11.0,,,Vis.,SB,,,,,,,,V,,,,R AND,,STD,,,,
2438340.6,11.7,,,Vis.,AD,,,,,,,,V,,,,R AND,,STD,,,,
2438341.6,11.2,,,Vis.,KRS,,,,,,,,V,,,,R AND,,STD,,,,
2438341.6,11.4,,,Vis.,WC,,,,,,,,V,,,,R AND,,STD,,,,
2438342.8,11.6,,,Vis.,DGK,,,,,,,,V,,,,R AND,,STD,,,,
2438342.8,11.7,,,Vis.,THT,,,,,,,,V,,,,R AND,,STD,,,,
2438342.830,11.7,,,Vis.,AX,,,,,,,,V,,,,R AND,,STD,,,,
2438343.5,10.7,,,Vis.,HE,,,,,,,,V,,,,R AND,,STD,,,,
2438344.8,11.5,,,Vis.,LTJ,,,,,,,,V,,,,R AND,,STD,,,,
2438345.7,11.5,,,Vis.,TB,,,,,,,,V,,,,R AND,,STD,,,,
2438346.6,12.0,,,Vis.,FE,,,,,,,,V,,,,R AND,,STD,,,,
2438350.6,11.9,,,Vis.,PLE,,,,,,,,V,,,,R AND,,STD,,,,
2438350.7,11.7,,,Vis.,SRB,,,,,,,,V,,,,R AND,,STD,,,,
2438353.5,11.8,,,Vis.,ST,,,,,,,,V,,,,R AND,,STD,,,,
2438353.6,11.9,,,Vis.,H,,,,,,,,V,,,,R AND,,STD,,,,
2438353.6,12.2,,,Vis.,LX,,,,,,,,V,,,,R AND,,STD,,,,
2438357.7,11.9,,,Vis.,TB,,,,,,,,V,,,,R AND,,STD,,,,
2438357.8,11.8,,,Vis.,LTJ,,,,,,,,V,,,,R AND,,STD,,,,
2438358.6,12.0,,,Vis.,HTI,,,,,,,,V,,,,R AND,,STD,,,,
2438358.6,12.5,,,Vis.,SB,,,,,,,,V,,,,R AND,,STD,,,,
2438358.6,12.1,,,Vis.,WTF,,,,,,,,V,,,,R AND,,STD,,,,
2438358.8,12.0,,,Vis.,CR,,,,,,,,V,,,,R AND,,STD,,,,
2438358.8,12.4,,,Vis.,DGK,,,,,,,,V,,,,R AND,,STD,,,,
2438358.9,12.2,,,Vis.,THT,,,,,,,,V,,,,R AND,,STD,,,,
2438359.7,12.4,,,Vis.,LW,,,,,,,,V,,,,R AND,,STD,,,,
2438366.6,12.3,,,Vis.,HTI,,,,,,,,V,,,,R AND,,STD,,,,
2438366.6,12.2,,,Vis.,WTF,,,,,,,,V,,,,R AND,,STD,,,,
2438367.6,12.5,,,Vis.,SB,,,,,,,,V,,,,R AND,,STD,,,,
2438371.31,11.7,,,Vis.,OF,,,,,,,,V,,,,R AND,,STD,,,,
2438373.6,12.8,,,Vis.,LW,,,,,,,,V,,,,R AND,,STD,,,,
2438376.760,13.2,,,Vis.,AX,,,,,,,,V,,,,R AND,,STD,,,,
2438379.7,13.0,,,Vis.,FD,,,,,,,,V,,,,R AND,,STD,,,,
2438382.6,13.2,,,Vis.,FE,,,,,,,,V,,,,R AND,,STD,,,,
2438385.6,13.5,,,Vis.,SB,,,,,,,,V,,,,R AND,,STD,,,,
2438386.6,13.9,,,Vis.,BOR,,,,,,,,V,,,,R AND,,STD,,,,
2438387.6,12.9,,,Vis.,LW,,,,,,,,V,,,,R AND,,STD,,,,
2438387.8,<13.9,,,Vis.,AX,,,,,,,,V,,,,R AND,,STD,,,,
2438398.6,13.4,,,Vis.,SB,,,,,,,,V,,,,R AND,,STD,,,,
2438399.6,13.9,,,Vis.,LS,,,,,,,,V,,,,R AND,,STD,,,,
2438400.6,13.8,,,Vis.,FD,,,,,,,,V,,,,R AND,,STD,,,,
2438401.6,13.6,,,Vis.,LS,,,,,,,,V,,,,R AND,,STD,,,,
2438402.24,<13.7,,,Vis.,OF,,,,,,,,V,,,,R AND,,STD,,,,
2438404.6,13.8,,,Vis.,AD,,,,,,,,V,,,,R AND,,STD,,,,
2438405.7,13.1,,,Vis.,LW,,,,,,,,V,,,,R AND,,STD,,,,
2438410.6,13.8,,,Vis.,LS,,,,,,,,V,,,,R AND,,STD,,,,
2438417.7,13.3,,,Vis.,TMR,,,,,,,,V,,,,R AND,,STD,,,,
2438424.7,14.3,,,Vis.,CR,,,,,,,,V,,,,R AND,,STD,,,,
2438428.6,<14.0,,,Vis.,SB,,,,,,,,V,,,,R AND,,STD,,,,
2438438.6,13.2,,,Vis.,LW,,,,,,,,V,,,,R AND,,STD,,,,
2438439.6,14.0,,,Vis.,AC,,,,,,,,V,,,,R AND,,STD,,,,
2438442.6,<14.0,,,Vis.,AD,,,,,,,,V,,,,R AND,,STD,,,,
2438463.7,13.8,,,Vis.,CR,,,,,,,,V,,,,R AND,,STD,,,,
2438546.9,9.2,,,Vis.,AC,,,,,,,,V,,,,R AND,,STD,,,,
2438560.8,8.2,,,Vis.,MUM,,,,,,,,V,,,,R AND,,STD,,,,
2438562.3,7.1,,,Vis.,GJT,,,,,,,,V,,,,R AND,,STD,,,,
2438566.8,7.6,,,Vis.,AC,,,,,,,,V,,,,R AND,,STD,,,,
2438570.9,7.2,,,Vis.,KRS,,,,,,,,V,,,,R AND,,STD,,,,
2438573.3,7.0,,,Vis.,GJT,,,,,,,,V,,,,R AND,,STD,,,,
2438573.6,7.5,,,Vis.,OV,,,,,,,,V,,,,R AND,,STD,,,,
2438574.8,7.6,,,Vis.,MUM,,,,,,,,V,,,,R AND,,STD,,,,
2438577.7,7.5,,,Vis.,BXJ,,,,,,,,V,,,,R AND,,STD,,,,
2438581.7,7.0,,,Vis.,STT,,,,,,,,V,,,,R AND,,STD,,,,
2438581.8,7.5,,,Vis.,AC,,,,,,,,V,,,,R AND,,STD,,,,
2438583.6,7.3,,,Vis.,OV,,,,,,,,V,,,,R AND,,STD,,,,
2438583.8,7.3,,,Vis.,FD,,,,,,,,V,,,,R AND,,STD,,,,
2438584.4,7.4,,,Vis.,VPA,,,,,,0,,Z,,,,R AND,,STD,,,,
2438586.8,7.6,,,Vis.,AD,,,,,,,,V,,,,R AND,,STD,,,,
2438590.4,7.2,,,Vis.,VPA,,,,,,0,,Z,,,,R AND,,STD,,,,
2438592.6,6.7,,,Vis.,LK,,,,,,,,V,,,,R AND,,STD,,,,
2438594.0,7.0,,,Vis.,GJT,,,,,,,,V,,,,R AND,,STD,,,,
2438594.9,7.2,,,Vis.,CR,,,,,,,,V,,,,R AND,,STD,,,,
2438595.7,7.3,,,Vis.,MUM,,,,,,,,V,,,,R AND,,STD,,,,
2438595.8,7.6,,,Vis.,AC,,,,,,,,V,,,,R AND,,STD,,,,
2438600.0,6.9,,,Vis.,GJT,,,,,,,,V,,,,R AND,,STD,,,,
2438603.9,7.2,,,Vis.,KRS,,,,,,,,V,,,,R AND,,STD,,,,
2438605.7,7.2,,,Vis.,MUM,,,,,,,,V,,,,R AND,,STD,,,,
2438606.7,6.9,,,Vis.,VT,,,,,,,,V,,,,R AND,,STD,,,,
2438606.8,6.86,,,V,WN,,,,,,,,V,,,,R AND,,STD,,,,
2438607.7,7.4,,,Vis.,AK,,,,,,,,V,,,,R AND,,STD,,,,
2438607.7,7.9,,,Vis.,RCJ,,,,,,,,V,,,,R AND,,STD,,,,
2438608.6,7.2,,,Vis.,FE,,,,,,,,V,,,,R AND,,STD,,,,
2438608.6,7.1,,,Vis.,OV,,,,,,,,V,,,,R AND,,STD,,,,
2438608.7,6.9,,,Vis.,CD,,,,,,,,V,,,,R AND,,STD,,,,
2438610.8,7.5,,,Vis.,AC,,,,,,,,V,,,,R AND,,STD,,,,
2438613.4,6.9,,,Vis.,VPA,,,,,,0,,Z,,,,R AND,,STD,,,,
2438615.7,7.8,,,Vis.,KRS,,,,,,,,V,,,,R AND,,STD,,,,
2438616.4,6.9,,,Vis.,VPA,,,,,,0,,Z,,,,R AND,,STD,,,,
2438616.6,7.2,,,Vis.,FE,,,,,,,,V,,,,R AND,,STD,,,,
2438616.6,7.0,,,Vis.,H,,,,,,,,V,,,,R AND,,STD,,,,
2438616.7,7.1,,,Vis.,LTJ,,,,,,,,V,,,,R AND,,STD,,,,
2438616.7,7.3,,,Vis.,TNV,,,,,,,,V,,,,R AND,,STD,,,,
2438616.7,7.0,,,Vis.,TRD,,,,,,,,V,,,,R AND,,STD,,,,
2438617.7,7.0,,,Vis.,FDR,,,,,,,,V,,,,R AND,,STD,,,,
2438618.7,6.9,,,Vis.,HEA,,,,,,,,V,,,,R AND,,STD,,,,
2438619.7,7.1,,,Vis.,MUM,,,,,,,,V,,,,R AND,,STD,,,,
2438621.6,7.1,,,Vis.,OV,,,,,,,,V,,,,R AND,,STD,,,,
2438621.8,7.0,,,Vis.,CR,,,,,,,,V,,,,R AND,,STD,,,,
2438622.7,7.0,,,Vis.,CD,,,,,,,,V,,,,R AND,,STD,,,,
2438622.7,6.9,,,Vis.,UL,,,,,,,,V,,,,R AND,,STD,,,,
2438623.1,7.0,,,Vis.,MCE,,,,,,,,V,,,,R AND,,STD,,,,
2438626.4,7.0,,,Vis.,VPA,,,,,,0,,Z,,,,R AND,,STD,,,,
2438626.6,6.9,,,Vis.,LS,,,,,,,,V,,,,R AND,,STD,,,,
2438627.8,7.1,,,Vis.,LM,,,,,,,,V,,,,R AND,,STD,,,,
2438628.7,7.0,,,Vis.,FDR,,,,,,,,V,,,,R AND,,STD,,,,
2438629.8,7.02,,,V,WN,,,,,,,,V,,,,R AND,,STD,,,,
2438630.6,6.9,,,Vis.,LS,,,,,,,,V,,,,R AND,,STD,,,,
2438632.7,7.1,,,Vis.,CD,,,,,,,,V,,,,R AND,,STD,,,,
2438633.4,7.5,,,Vis.,VPA,,,,,,0,,Z,,,,R AND,,STD,,,,
2438633.8,7.6,,,Vis.,LZR,,,,,,,,V,,,,R AND,,STD,,,,
2438634.7,7.5,,,Vis.,VT,,,,,,,,V,,,,R AND,,STD,,,,
2438634.8,7.00,,,V,WN,,,,,,,,V,,,,R AND,,STD,,,,
2438635.4,7.6,,,Vis.,VPA,,,,,,0,,Z,,,,R AND,,STD,,,,
2438635.6,7.6,,,Vis.,OV,,,,,,,,V,,,,R AND,,STD,,,,
2438636.6,7.8,,,Vis.,FE,,,,,,,,V,,,,R AND,,STD,,,,
2438637.6,7.6,,,Vis.,BXJ,,,,,,,,V,,,,R AND,,STD,,,,
2438638.42,7.5,,,Vis.,SLL,,,,,,,,V,,,,R AND,,STD,,,,
2438638.6,8.0,,,Vis.,PLE,,,,,,,,V,,,,R AND,,STD,,,,
2438638.7,7.5,,,Vis.,KRS,,,,,,,,V,,,,R AND,,STD,,,,
2438638.7,7.5,,,Vis.,RCJ,,,,,,,,V,,,,R AND,,STD,,,,
2438640.4,7.6,,,Vis.,VPA,,,,,,0,,Z,,,,R AND,,STD,,,,
2438640.6,7.3,,,Vis.,FG,,,,,,,,V,,,,R AND,,STD,,,,
2438640.6,7.5,,,Vis.,THR,,,,,,,,V,,,,R AND,,STD,,,,
2438641.6,7.5,,,Vis.,MKA,,,,,,,,V,,,,R AND,,STD,,,,
2438641.6,7.9,,,Vis.,OV,,,,,,,,V,,,,R AND,,STD,,,,
2438642.6,8.1,,,Vis.,HE,,,,,,,,V,,,,R AND,,STD,,,,
2438642.6,8.2,,,Vis.,LM,,,,,,,,V,,,,R AND,,STD,,,,
2438642.8,7.6,,,Vis.,SB,,,,,,,,V,,,,R AND,,STD,,,,
2438643.6,7.5,,,Vis.,CD,,,,,,,,V,,,,R AND,,STD,,,,
2438643.7,7.3,,,Vis.,FDR,,,,,,,,V,,,,R AND,,STD,,,,
2438643.7,7.0,,,Vis.,LS,,,,,,,,V,,,,R AND,,STD,,,,
2438643.8,7.31,,,V,WN,,,,,,,,V,,,,R AND,,STD,,,,
2438644.1,7.9,,,Vis.,MCE,,,,,,,,V,,,,R AND,,STD,,,,
2438644.6,7.7,,,Vis.,H,,,,,,,,V,,,,R AND,,STD,,,,
2438645.6,8.3,,,Vis.,FE,,,,,,,,V,,,,R AND,,STD,,,,
2438646.6,8.3,,,Vis.,HE,,,,,,,,V,,,,R AND,,STD,,,,
2438647.7,7.4,,,Vis.,FD,,,,,,,,V,,,,R AND,,STD,,,,
2438647.8,7.47,,,V,WN,,,,,,,,V,,,,R AND,,STD,,,,
2438648.7,8.5,,,Vis.,HE,,,,,,,,V,,,,R AND,,STD,,,,
2438649.6,8.0,,,Vis.,OV,,,,,,,,V,,,,R AND,,STD,,,,
2438649.8,7.9,,,Vis.,AX,,,,,,,,V,,,,R AND,,STD,,,,
2438651.4,8.2,,,Vis.,VPA,,,,,,0,,Z,,,,R AND,,STD,,,,
2438651.7,7.9,,,Vis.,LTJ,,,,,,,,V,,,,R AND,,STD,,,,
2438651.7,8.1,,,Vis.,TRD,,,,,,,,V,,,,R AND,,STD,,,,
2438651.8,8.0,,,Vis.,SB,,,,,,,,V,,,,R AND,,STD,,,,
2438652.7,7.3,,,Vis.,CR,,,,,,,,V,,,,R AND,,STD,,,,
2438653.7,8.0,,,Vis.,MU,,,,,,,,V,,,,R AND,,STD,,,,
2438654.6,8.6,,,Vis.,HE,,,,,,,,V,,,,R AND,,STD,,,,
2438654.7,8.0,,,Vis.,LS,,,,,,,,V,,,,R AND,,STD,,,,
2438654.8,7.70,,,V,WN,,,,,,,,V,,,,R AND,,STD,,,,
2438655.9,8.0,,,Vis.,AC,,,,,,,,V,,,,R AND,,STD,,,,
2438661.6,8.4,,,Vis.,HE,,,,,,,,V,,,,R AND,,STD,,,,
2438662.4,8.3,,,Vis.,VPA,,,,,,0,,Z,,,,R AND,,STD,,,,
2438663.6,8.5,,,Vis.,HE,,,,,,,,V,,,,R AND,,STD,,,,
2438664.0,8.2,,,Vis.,MCE,,,,,,,,V,,,,R AND,,STD,,,,
2438664.6,8.5,,,Vis.,HE,,,,,,,,V,,,,R AND,,STD,,,,
2438664.6,8.5,,,Vis.,LM,,,,,,,,V,,,,R AND,,STD,,,,
2438664.7,8.3,,,Vis.,LX,,,,,,,,V,,,,R AND,,STD,,,,
2438665.6,8.4,,,Vis.,OV,,,,,,,,V,,,,R AND,,STD,,,,
2438665.6,8.5,,,Vis.,PLE,,,,,,,,V,,,,R AND,,STD,,,,
2438666.8,8.07,,,V,WN,,,,,,,,V,,,,R AND,,STD,,,,
2438667.6,8.8,,,Vis.,BXJ,,,,,,,,V,,,,R AND,,STD,,,,
2438667.6,8.1,,,Vis.,MUM,,,,,,,,V,,,,R AND,,STD,,,,
2438668.6,8.3,,,Vis.,THR,,,,,,,,V,,,,R AND,,STD,,,,
2438668.7,7.7,,,Vis.,AC,,,,,,,,V,,,,R AND,,STD,,,,
2438668.7,7.5,,,Vis.,FG,,,,,,,,V,,,,R AND,,STD,,,,
2438668.7,8.0,,,Vis.,LS,,,,,,,,V,,,,R AND,,STD,,,,
2438668.7,8.0,,,Vis.,LW,,,,,,,,V,,,,R AND,,STD,,,,
2438668.8,8.7,,,Vis.,BM,,,,,,,,V,,,,R AND,,STD,,,,
2438668.8,8.5,,,Vis.,HUH,,,,,,,,V,,,,R AND,,STD,,,,
2438669.6,8.7,,,Vis.,WBD,,,,,,,,V,,,,R AND,,STD,,,,
2438670.1,8.7,,,Vis.,MCE,,,,,,,,V,,,,R AND,,STD,,,,
2438670.7,8.4,,,Vis.,KRS,,,,,,,,V,,,,R AND,,STD,,,,
2438670.7,8.3,,,Vis.,SB,,,,,,,,V,,,,R AND,,STD,,,,
2438671.6,9.3,,,Vis.,RCJ,,,,,,,,V,,,,R AND,,STD,,,,
2438671.7,8.5,,,Vis.,VT,,,,,,,,V,,,,R AND,,STD,,,,
2438672.6,9.2,,,Vis.,FD,,,,,,,,V,,,,R AND,,STD,,,,
2438672.6,8.7,,,Vis.,H,,,,,,,,V,,,,R AND,,STD,,,,
2438672.6,8.7,,,Vis.,HE,,,,,,,,V,,,,R AND,,STD,,,,
2438672.6,8.3,,,Vis.,LM,,,,,,,,V,,,,R AND,,STD,,,,
2438673.4,8.8,,,Vis.,VPA,,,,,,0,,Z,,,,R AND,,STD,,,,
2438673.7,8.9,,,Vis.,CR,,,,,,,,V,,,,R AND,,STD,,,,
2438674.6,8.6,,,Vis.,OV,,,,,,,,V,,,,R AND,,STD,,,,
2438676.6,8.8,,,Vis.,HE,,,,,,,,V,,,,R AND,,STD,,,,
2438677.6,8.6,,,Vis.,PLE,,,,,,,,V,,,,R AND,,STD,,,,
2438678.7,8.5,,,Vis.,LTJ,,,,,,,,V,,,,R AND,,STD,,,,
2438678.7,8.5,,,Vis.,LW,,,,,,,,V,,,,R AND,,STD,,,,
2438679.0,9.2,,,Vis.,MCE,,,,,,,,V,,,,R AND,,STD,,,,
2438679.5,9.3,,,Vis.,MKA,,,,,,,,V,,,,R AND,,STD,,,,
2438679.8,8.8,,,Vis.,BM,,,,,,,,V,,,,R AND,,STD,,,,
2438679.8,8.7,,,Vis.,HUH,,,,,,,,V,,,,R AND,,STD,,,,
2438680.6,9.0,,,Vis.,LM,,,,,,,,V,,,,R AND,,STD,,,,
2438680.7,9.1,,,Vis.,LS,,,,,,,,V,,,,R AND,,STD,,,,
2438681.6,9.0,,,Vis.,HE,,,,,,,,V,,,,R AND,,STD,,,,
2438681.7,8.8,,,Vis.,SB,,,,,,,,V,,,,R AND,,STD,,,,
2438682.4,9.1,,,Vis.,VPA,,,,,,0,,Z,,,,R AND,,STD,,,,
2438683.5,8.8,,,Vis.,FD,,,,,,,,V,,,,R AND,,STD,,,,
2438683.5,9.4,,,Vis.,WRW,,,,,,,,V,,,,R AND,,STD,,,,
2438683.6,8.9,,,Vis.,HY,,,,,,,,V,,,,R AND,,STD,,,,
2438683.7,9.1,,,Vis.,FG,,,,,,,,V,,,,R AND,,STD,,,,
2438684.5,9.4,,,Vis.,FE,,,,,,,,V,,,,R AND,,STD,,,,
2438686.7,8.7,,,Vis.,LS,,,,,,,,V,,,,R AND,,STD,,,,
2438691.6,9.2,,,Vis.,HE,,,,,,,,V,,,,R AND,,STD,,,,
2438692.9,9.6,,,Vis.,MCE,,,,,,,,V,,,,R AND,,STD,,,,
2438693.5,9.5,,,Vis.,WRW,,,,,,,,V,,,,R AND,,STD,,,,
2438693.7,9.4,,,Vis.,AC,,,,,,,,V,,,,R AND,,STD,,,,
2438694.6,9.3,,,Vis.,HE,,,,,,,,V,,,,R AND,,STD,,,,
2438694.6,9.5,,,Vis.,ZN,,,,,,,,V,,,,R AND,,STD,,,,
2438694.7,9.4,,,Vis.,FG,,,,,,,,V,,,,R AND,,STD,,,,
2438694.7,9.6,,,Vis.,KRS,,,,,,,,V,,,,R AND,,STD,,,,
2438694.7,9.6,,,Vis.,LS,,,,,,,,V,,,,R AND,,STD,,,,
2438695.4,9.4,,,Vis.,VPA,,,,,,0,,Z,,,,R AND,,STD,,,,
2438695.5,9.5,,,Vis.,AK,C,,,,,,,V,,,,R AND,,STD,,,,
2438695.6,9.9,,,Vis.,HU,,,,,,,,V,,,,R AND,,STD,,,,
2438695.6,9.3,,,Vis.,LM,,,,,,,,V,,,,R AND,,STD,,,,
2438695.6,9.5,,,Vis.,THR,,,,,,,,V,,,,R AND,,STD,,,,
2438697.6,9.5,,,Vis.,HE,,,,,,,,V,,,,R AND,,STD,,,,
2438697.6,9.4,,,Vis.,HTI,,,,,,,,V,,,,R AND,,STD,,,,
2438697.6,9.7,,,Vis.,LC,,,,,,,,V,,,,R AND,,STD,,,,
2438697.6,9.3,,,Vis.,MUM,,,,,,,,V,,,,R AND,,STD,,,,
2438697.6,9.4,,,Vis.,WTF,,,,,,,,V,,,,R AND,,STD,,,,
2438698.6,9.6,,,Vis.,BXJ,,,,,,,,V,,,,R AND,,STD,,,,
2438698.6,9.2,,,Vis.,FE,,,,,,,,V,,,,R AND,,STD,,,,
2438698.850,9.5,,,Vis.,AX,,,,,,,,V,,,,R AND,,STD,,,,
2438699.5,9.4,,,Vis.,LCA,,,,,,,,V,,,,R AND,,STD,,,,
2438699.6,9.4,,,Vis.,WJ,,,,,,,,V,,,,R AND,,STD,,,,
2438699.7,9.3,,,Vis.,LW,,,,,,,,V,,,,R AND,,STD,,,,
2438699.7,9.4,,,Vis.,WHT,,,,,,,,V,,,,R AND,,STD,,,,
2438700.6,9.6,,,Vis.,H,,,,,,,,V,,,,R AND,,STD,,,,
2438700.6,9.6,,,Vis.,HE,,,,,,,,V,,,,R AND,,STD,,,,
2438700.7,9.7,,,Vis.,TB,,,,,,,,V,,,,R AND,,STD,,,,
2438702.2,9.6,,,Vis.,MCE,,,,,,,,V,,,,R AND,,STD,,,,
2438703.7,9.4,,,Vis.,SB,,,,,,,,V,,,,R AND,,STD,,,,
2438704.5,9.7,,,Vis.,HE,,,,,,,,V,,,,R AND,,STD,,,,
2438705.7,9.4,,,Vis.,LS,,,,,,,,V,,,,R AND,,STD,,,,
2438706.4,9.6,,,Vis.,VPA,,,,,,0,,Z,,,,R AND,,STD,,,,
2438706.5,9.6,,,Vis.,LCA,,,,,,,,V,,,,R AND,,STD,,,,
2438707.5,9.7,,,Vis.,AK,C,,,,,,,V,,,,R AND,,STD,,,,
2438707.6,10.1,,,Vis.,PLE,,,,,,,,V,,,,R AND,,STD,,,,
2438708.6,9.5,,,Vis.,AD,,,,,,,,V,,,,R AND,,STD,,,,
2438708.6,9.8,,,Vis.,HE,,,,,,,,V,,,,R AND,,STD,,,,
2438708.7,9.3,,,Vis.,FD,,,,,,,,V,,,,R AND,,STD,,,,
2438709.4,9.7,,,Vis.,VPA,,,,,,0,,Z,,,,R AND,,STD,,,,
2438709.6,9.6,,,Vis.,FE,,,,,,,,V,,,,R AND,,STD,,,,
2438710.5,9.9,,,Vis.,MKA,,,,,,,,V,,,,R AND,,STD,,,,
2438710.6,9.7,,,Vis.,HTI,,,,,,,,V,,,,R AND,,STD,,,,
2438710.6,9.8,,,Vis.,LC,,,,,,,,V,,,,R AND,,STD,,,,
2438710.9,9.9,,,Vis.,MCE,,,,,,,,V,,,,R AND,,STD,,,,
2438711.5,9.9,,,Vis.,HE,,,,,,,,V,,,,R AND,,STD,,,,
2438713.6,9.7,,,Vis.,KRS,,,,,,,,V,,,,R AND,,STD,,,,
2438713.8,9.7,,,Vis.,MJ,,,,,,,,V,,,,R AND,,STD,,,,
2438714.6,9.8,,,Vis.,FN,,,,,,,,V,,,,R AND,,STD,,,,
2438714.6,9.8,,,Vis.,LCA,,,,,,,,V,,,,R AND,,STD,,,,
2438715.7,9.7,,,Vis.,SB,,,,,,,,V,,,,R AND,,STD,,,,
2438721.6,10.2,,,Vis.,HE,,,,,,,,V,,,,R AND,,STD,,,,
2438722.5,9.5,,,Vis.,LCA,,,,,,,,V,,,,R AND,,STD,,,,
2438722.6,10.0,,,Vis.,LW,,,,,,,,V,,,,R AND,,STD,,,,
2438722.7,10.1,,,Vis.,CR,,,,,,,,V,,,,R AND,,STD,,,,
2438723.6,10.0,,,Vis.,LS,,,,,,,,V,,,,R AND,,STD,,,,
2438723.6,9.9,,,Vis.,MUM,,,,,,,,V,,,,R AND,,STD,,,,
2438723.7,9.9,,,Vis.,KRS,,,,,,,,V,,,,R AND,,STD,,,,
2438723.765,10.4,,,Vis.,AX,,,,,,,,V,,,,R AND,,STD,,,,
2438724.1,10.4,,,Vis.,MCE,,,,,,,,V,,,,R AND,,STD,,,,
2438724.6,10.4,,,Vis.,HZ,,,,,,,,V,,,,R AND,,STD,,,,
2438727.1,10.6,,,Vis.,MCE,,,,,,,,V,,,,R AND,,STD,,,,
2438727.4,10.8,,,Vis.,LPE,,,,,,,,V,,,,R AND,,STD,,,,
2438727.4,10.4,,,Vis.,VPA,,,,,,0,,Z,,,,R AND,,STD,,,,
2438727.5,9.8,,,Vis.,LCA,,,,,,,,V,,,,R AND,,STD,,,,
2438727.5,10.7,,,Vis.,MKA,,,,,,,,V,,,,R AND,,STD,,,,
2438728.6,10.6,,,Vis.,HR,,,,,,,,V,,,,R AND,,STD,,,,
2438728.6,10.6,,,Vis.,LC,,,,,,,,V,,,,R AND,,STD,,,,
2438729.6,10.8,,,Vis.,SRT,,,,,,,,V,,,,R AND,,STD,,,,
2438729.8,10.2,,,Vis.,MJ,,,,,,,,V,,,,R AND,,STD,,,,
2438730.0,10.5,,,Vis.,MCE,,,,,,,,V,,,,R AND,,STD,,,,
2438733.1,10.6,,,Vis.,MCE,,,,,,,,V,,,,R AND,,STD,,,,
2438736.5,11.0,,,Vis.,LCA,,,,,,,,V,,,,R AND,,STD,,,,
2438736.599,11.3,,,Vis.,JM,,,,,,,,V,,,,R AND,,STD,,,,
2438736.6,10.8,,,Vis.,SB,,,,,,,,V,,,,R AND,,STD,,,,
2438736.7,10.4,,,Vis.,FD,,,,,,,,V,,,,R AND,,STD,,,,
2438738.1,11.1,,,Vis.,MCE,,,,,,,,V,,,,R AND,,STD,,,,
2438738.6,11.5,,,Vis.,AD,,,,,,,,V,,,,R AND,,STD,,,,
2438739.5,10.5,,,Vis.,HE,,,,,,,,V,,,,R AND,,STD,,,,
2438739.5,11.1,,,Vis.,MKA,,,,,,,,V,,,,R AND,,STD,,,,
2438739.6,10.6,,,Vis.,LS,,,,,,,,V,,,,R AND,,STD,,,,
2438740.6,11.0,,,Vis.,REZ,,,,,,,,V,,,,R AND,,STD,,,,
2438742.1,11.0,,,Vis.,MCE,,,,,,,,V,,,,R AND,,STD,,,,
2438742.5,11.1,,,Vis.,LCA,,,,,,,,V,,,,R AND,,STD,,,,
2438742.7,11.3,,,Vis.,LW,,,,,,,,V,,,,R AND,,STD,,,,
2438743.6,11.6,,,Vis.,KRS,,,,,,,,V,,,,R AND,,STD,,,,
2438749.6,12.0,,,Vis.,WU,,,,,,,,V,,,,R AND,,STD,,,,
2438753.55,11.4,,,Vis.,REZ,,,,,,,,V,,,,R AND,,STD,,,,
2438753.6,11.8,,,Vis.,FE,,,,,,,,V,,,,R AND,,STD,,,,
2438755.5,10.8,,,Vis.,HE,,,,,,,,V,,,,R AND,,STD,,,,
2438755.7,11.3,,,Vis.,BM,,,,,,,,V,,,,R AND,,STD,,,,
2438755.7,11.4,,,Vis.,HUH,,,,,,,,V,,,,R AND,,STD,,,,
2438755.7,11.8,,,Vis.,SB,,,,,,,,V,,,,R AND,,STD,,,,
2438757.4,<9.7,,,Vis.,VPA,,,,,,0,,Z,,,,R AND,,STD,,,,
2438757.7,11.6,,,Vis.,TB,,,,,,,,V,,,,R AND,,STD,,,,
2438758.5,10.9,,,Vis.,HE,,,,,,,,V,,,,R AND,,STD,,,,
2438758.5,11.4,,,Vis.,REZ,,,,,,,,V,,,,R AND,,STD,,,,
2438760.6,11.6,,,Vis.,WU,,,,,,,,V,,,,R AND,,STD,,,,
2438761.6,11.6,,,Vis.,LC,,,,,,,,V,,,,R AND,,STD,,,,
2438762.6,11.8,,,Vis.,SB,,,,,,,,V,,,,R AND,,STD,,,,
2438762.7,11.7,,,Vis.,MP,,,,,,,,V,,,,R AND,,STD,,,,
